assay_component_name	technological_target_type_sub	chnm	casn	stkc	stkc_unit	apid	rowi	coli	wllt	wllq	conc	rval	srcf
CEETOX_H295R_PROG	Progesterone	Carfentrazone-ethyl	128639-02-1	100	mM	26Mar2014.Plate.8	6	7	t	1	1.234567901	0.49	2900-100644 TO3 DR 26Mar2014 Plate 8_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Carfentrazone-ethyl	128639-02-1	100	mM	26Mar2014.Plate.8	5	6	t	1	3.703703704	0.56	2900-100644 TO3 DR 26Mar2014 Plate 8_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Carfentrazone-ethyl	128639-02-1	100	mM	26Mar2014.Plate.8	5	7	t	1	3.703703704	0.54	2900-100644 TO3 DR 26Mar2014 Plate 8_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Carfentrazone-ethyl	128639-02-1	100	mM	26Mar2014.Plate.8	4	7	t	1	11.11111111	0.56	2900-100644 TO3 DR 26Mar2014 Plate 8_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Carfentrazone-ethyl	128639-02-1	100	mM	26Mar2014.Plate.8	4	6	t	1	11.11111111	0.67	2900-100644 TO3 DR 26Mar2014 Plate 8_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Carfentrazone-ethyl	128639-02-1	100	mM	26Mar2014.Plate.8	3	6	t	1	33.33333333	0.8	2900-100644 TO3 DR 26Mar2014 Plate 8_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Carfentrazone-ethyl	128639-02-1	100	mM	26Mar2014.Plate.8	3	7	t	1	33.33333333	0.76	2900-100644 TO3 DR 26Mar2014 Plate 8_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Carfentrazone-ethyl	128639-02-1	100	mM	26Mar2014.Plate.8	2	6	t	1	100	0.75	2900-100644 TO3 DR 26Mar2014 Plate 8_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Carfentrazone-ethyl	128639-02-1	100	mM	26Mar2014.Plate.8	2	7	t	1	100	0.7	2900-100644 TO3 DR 26Mar2014 Plate 8_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Chlorpropham	101-21-3	100	mM	20130320.Plate.12	7	10	t	1	0.411522634	0.42	DH_ToxCast_1 CR 20130320 Plate 12.csv
CEETOX_H295R_PROG	Progesterone	Chlorpropham	101-21-3	100	mM	20130320.Plate.12	7	11	t	1	0.411522634	0.36	DH_ToxCast_1 CR 20130320 Plate 12.csv
CEETOX_H295R_PROG	Progesterone	Chlorpropham	101-21-3	100	mM	20130320.Plate.12	6	11	t	1	1.234567901	0.37	DH_ToxCast_1 CR 20130320 Plate 12.csv
CEETOX_H295R_PROG	Progesterone	Chlorpropham	101-21-3	100	mM	20130320.Plate.12	6	10	t	1	1.234567901	0.43	DH_ToxCast_1 CR 20130320 Plate 12.csv
CEETOX_H295R_PROG	Progesterone	Chlorpropham	101-21-3	100	mM	20130320.Plate.12	5	10	t	1	3.703703704	0.39	DH_ToxCast_1 CR 20130320 Plate 12.csv
CEETOX_H295R_PROG	Progesterone	Chlorpropham	101-21-3	100	mM	20130320.Plate.12	5	11	t	1	3.703703704	0.39	DH_ToxCast_1 CR 20130320 Plate 12.csv
CEETOX_H295R_PROG	Progesterone	Chlorpropham	101-21-3	100	mM	20130320.Plate.12	4	11	t	1	11.11111111	0.32	DH_ToxCast_1 CR 20130320 Plate 12.csv
CEETOX_H295R_PROG	Progesterone	Chlorpropham	101-21-3	100	mM	20130320.Plate.12	4	10	t	1	11.11111111	0.33	DH_ToxCast_1 CR 20130320 Plate 12.csv
CEETOX_H295R_PROG	Progesterone	Chlorpropham	101-21-3	100	mM	20130320.Plate.12	3	10	t	1	33.33333333	0.31	DH_ToxCast_1 CR 20130320 Plate 12.csv
CEETOX_H295R_PROG	Progesterone	Chlorpropham	101-21-3	100	mM	20130320.Plate.12	3	11	t	1	33.33333333	0.27	DH_ToxCast_1 CR 20130320 Plate 12.csv
CEETOX_H295R_PROG	Progesterone	Chlorpropham	101-21-3	100	mM	20130320.Plate.12	2	10	t	1	100	0.29	DH_ToxCast_1 CR 20130320 Plate 12.csv
CEETOX_H295R_PROG	Progesterone	Chlorpropham	101-21-3	100	mM	20130320.Plate.12	2	11	t	1	100	0.27	DH_ToxCast_1 CR 20130320 Plate 12.csv
CEETOX_H295R_PROG	Progesterone	Chlorpyrifos-methyl	5598-13-0	100	mM	20130320.Plate.12	7	8	t	1	0.041152263	0.44	DH_ToxCast_1 CR 20130320 Plate 12.csv
CEETOX_H295R_PROG	Progesterone	Chlorpyrifos-methyl	5598-13-0	100	mM	20130320.Plate.12	7	9	t	1	0.041152263	0.39	DH_ToxCast_1 CR 20130320 Plate 12.csv
CEETOX_H295R_PROG	Progesterone	Chlorpyrifos-methyl	5598-13-0	100	mM	20130320.Plate.12	6	9	t	1	0.12345679	0.39	DH_ToxCast_1 CR 20130320 Plate 12.csv
CEETOX_H295R_PROG	Progesterone	Chlorpyrifos-methyl	5598-13-0	100	mM	20130320.Plate.12	6	8	t	1	0.12345679	0.35	DH_ToxCast_1 CR 20130320 Plate 12.csv
CEETOX_H295R_PROG	Progesterone	Chlorpyrifos-methyl	5598-13-0	100	mM	20130320.Plate.12	5	8	t	1	0.37037037	0.43	DH_ToxCast_1 CR 20130320 Plate 12.csv
CEETOX_H295R_PROG	Progesterone	Chlorpyrifos-methyl	5598-13-0	100	mM	20130320.Plate.12	5	9	t	1	0.37037037	0.38	DH_ToxCast_1 CR 20130320 Plate 12.csv
CEETOX_H295R_PROG	Progesterone	Chlorpyrifos-methyl	5598-13-0	100	mM	20130320.Plate.12	4	8	t	1	1.111111111	0.44	DH_ToxCast_1 CR 20130320 Plate 12.csv
CEETOX_H295R_PROG	Progesterone	Chlorpyrifos-methyl	5598-13-0	100	mM	20130320.Plate.12	4	9	t	1	1.111111111	0.43	DH_ToxCast_1 CR 20130320 Plate 12.csv
CEETOX_H295R_PROG	Progesterone	Chlorpyrifos-methyl	5598-13-0	100	mM	20130320.Plate.12	3	9	t	1	3.333333333	0.42	DH_ToxCast_1 CR 20130320 Plate 12.csv
CEETOX_H295R_PROG	Progesterone	Chlorpyrifos-methyl	5598-13-0	100	mM	20130320.Plate.12	3	8	t	1	3.333333333	0.38	DH_ToxCast_1 CR 20130320 Plate 12.csv
CEETOX_H295R_PROG	Progesterone	Chlorpyrifos-methyl	5598-13-0	100	mM	20130320.Plate.12	2	8	t	1	10	0.41	DH_ToxCast_1 CR 20130320 Plate 12.csv
CEETOX_H295R_PROG	Progesterone	Chlorpyrifos-methyl	5598-13-0	100	mM	20130320.Plate.12	2	9	t	1	10	0.43	DH_ToxCast_1 CR 20130320 Plate 12.csv
CEETOX_H295R_PROG	Progesterone	Chlorthal-dimethyl	1861-32-1	100.0999984741211	mM	02Apr2014.Plate.5	7	4	t	1	0.411934156	0.3	2900-100644 TO3 DR 02Apr2014 Plate 5_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Chlorthal-dimethyl	1861-32-1	100.0999984741211	mM	02Apr2014.Plate.5	7	5	t	1	0.411934156	0.25	2900-100644 TO3 DR 02Apr2014 Plate 5_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Chlorthal-dimethyl	1861-32-1	100.0999984741211	mM	02Apr2014.Plate.5	6	5	t	1	1.235802469	0.26	2900-100644 TO3 DR 02Apr2014 Plate 5_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Chlorthal-dimethyl	1861-32-1	100.0999984741211	mM	02Apr2014.Plate.5	6	4	t	1	1.235802469	0.24	2900-100644 TO3 DR 02Apr2014 Plate 5_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Chlorthal-dimethyl	1861-32-1	100.0999984741211	mM	02Apr2014.Plate.5	5	5	t	1	3.707407407	0.24	2900-100644 TO3 DR 02Apr2014 Plate 5_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Chlorthal-dimethyl	1861-32-1	100.0999984741211	mM	02Apr2014.Plate.5	5	4	t	1	3.707407407	0.21	2900-100644 TO3 DR 02Apr2014 Plate 5_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Chlorthal-dimethyl	1861-32-1	100.0999984741211	mM	02Apr2014.Plate.5	4	4	t	1	11.12222222	0.14142135623731	2900-100644 TO3 DR 02Apr2014 Plate 5_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Chlorthal-dimethyl	1861-32-1	100.0999984741211	mM	02Apr2014.Plate.5	4	5	t	1	11.12222222	0.23	2900-100644 TO3 DR 02Apr2014 Plate 5_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Chlorthal-dimethyl	1861-32-1	100.0999984741211	mM	02Apr2014.Plate.5	3	4	t	1	33.36666667	0.24	2900-100644 TO3 DR 02Apr2014 Plate 5_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Chlorthal-dimethyl	1861-32-1	100.0999984741211	mM	02Apr2014.Plate.5	3	5	t	1	33.36666667	0.23	2900-100644 TO3 DR 02Apr2014 Plate 5_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Chlorthal-dimethyl	1861-32-1	100.0999984741211	mM	02Apr2014.Plate.5	2	5	t	1	100.1	0.44	2900-100644 TO3 DR 02Apr2014 Plate 5_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Chlorthal-dimethyl	1861-32-1	100.0999984741211	mM	02Apr2014.Plate.5	2	4	t	1	100.1	0.43	2900-100644 TO3 DR 02Apr2014 Plate 5_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	CI-1018	NOCAS_47248	99.9000015258789	mM	02Apr2014.Plate.22	7	8	t	1	0.411111111	0.33	2900-100644 TO3 DR 02Apr2014 Plate 22_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	CI-1018	NOCAS_47248	99.9000015258789	mM	02Apr2014.Plate.22	7	9	t	1	0.411111111	0.31	2900-100644 TO3 DR 02Apr2014 Plate 22_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	CI-1018	NOCAS_47248	99.9000015258789	mM	02Apr2014.Plate.22	6	8	t	1	1.233333333	0.35	2900-100644 TO3 DR 02Apr2014 Plate 22_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	CI-1018	NOCAS_47248	99.9000015258789	mM	02Apr2014.Plate.22	6	9	t	1	1.233333333	0.3	2900-100644 TO3 DR 02Apr2014 Plate 22_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	CI-1018	NOCAS_47248	99.9000015258789	mM	02Apr2014.Plate.22	5	9	t	1	3.7	0.34	2900-100644 TO3 DR 02Apr2014 Plate 22_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	CI-1018	NOCAS_47248	99.9000015258789	mM	02Apr2014.Plate.22	5	8	t	1	3.7	0.29	2900-100644 TO3 DR 02Apr2014 Plate 22_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	CI-1018	NOCAS_47248	99.9000015258789	mM	02Apr2014.Plate.22	4	9	t	1	11.1	0.32	2900-100644 TO3 DR 02Apr2014 Plate 22_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	CI-1018	NOCAS_47248	99.9000015258789	mM	02Apr2014.Plate.22	4	8	t	1	11.1	0.35	2900-100644 TO3 DR 02Apr2014 Plate 22_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	CI-1018	NOCAS_47248	99.9000015258789	mM	02Apr2014.Plate.22	3	9	t	1	33.3	0.58	2900-100644 TO3 DR 02Apr2014 Plate 22_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	CI-1018	NOCAS_47248	99.9000015258789	mM	02Apr2014.Plate.22	3	8	t	1	33.3	0.57	2900-100644 TO3 DR 02Apr2014 Plate 22_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	CI-1018	NOCAS_47248	99.9000015258789	mM	02Apr2014.Plate.22	2	8	t	1	99.9	0.76	2900-100644 TO3 DR 02Apr2014 Plate 22_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	CI-1018	NOCAS_47248	99.9000015258789	mM	02Apr2014.Plate.22	2	9	t	1	99.9	0.73	2900-100644 TO3 DR 02Apr2014 Plate 22_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	CI-1044	NOCAS_47291	100.0999984741211	mM	10Jun2015.Plate.9	7	5	t	1	0.411934156	1.55	2900-TO3 165 DR 10Jun2015 Plate 9A.csv
CEETOX_H295R_PROG	Progesterone	CI-1044	NOCAS_47291	100.0999984741211	mM	26Mar2014.Plate.10	7	4	t	1	0.411934156	0.68	2900-100644 TO3 DR 26Mar2014 Plate 10_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	CI-1044	NOCAS_47291	100.0999984741211	mM	10Jun2015.Plate.9	7	4	t	1	0.411934156	1.36	2900-TO3 165 DR 10Jun2015 Plate 9A.csv
CEETOX_H295R_PROG	Progesterone	CI-1044	NOCAS_47291	100.0999984741211	mM	26Mar2014.Plate.10	7	5	t	1	0.411934156	0.62	2900-100644 TO3 DR 26Mar2014 Plate 10_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	CI-1044	NOCAS_47291	100.0999984741211	mM	10Jun2015.Plate.9	6	4	t	1	1.235666667	1.67	2900-TO3 165 DR 10Jun2015 Plate 9A.csv
CEETOX_H295R_PROG	Progesterone	CI-1044	NOCAS_47291	100.0999984741211	mM	26Mar2014.Plate.10	6	4	t	1	1.235666667	0.86	2900-100644 TO3 DR 26Mar2014 Plate 10_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	CI-1044	NOCAS_47291	100.0999984741211	mM	10Jun2015.Plate.9	6	5	t	1	1.235666667	1.63	2900-TO3 165 DR 10Jun2015 Plate 9A.csv
CEETOX_H295R_PROG	Progesterone	CI-1044	NOCAS_47291	100.0999984741211	mM	26Mar2014.Plate.10	6	5	t	1	1.235666667	0.86	2900-100644 TO3 DR 26Mar2014 Plate 10_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	CI-1044	NOCAS_47291	100.0999984741211	mM	10Jun2015.Plate.9	5	5	t	1	3.707333333	2.8	2900-TO3 165 DR 10Jun2015 Plate 9A.csv
CEETOX_H295R_PROG	Progesterone	CI-1044	NOCAS_47291	100.0999984741211	mM	26Mar2014.Plate.10	5	4	t	1	3.707333333	1.15	2900-100644 TO3 DR 26Mar2014 Plate 10_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	CI-1044	NOCAS_47291	100.0999984741211	mM	10Jun2015.Plate.9	5	4	t	1	3.707333333	2.36	2900-TO3 165 DR 10Jun2015 Plate 9A.csv
CEETOX_H295R_PROG	Progesterone	CI-1044	NOCAS_47291	100.0999984741211	mM	26Mar2014.Plate.10	5	5	t	1	3.707333333	1.15	2900-100644 TO3 DR 26Mar2014 Plate 10_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	CI-1044	NOCAS_47291	100.0999984741211	mM	26Mar2014.Plate.10	4	4	t	1	11.12222222	2.02	2900-100644 TO3 DR 26Mar2014 Plate 10_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	CI-1044	NOCAS_47291	100.0999984741211	mM	10Jun2015.Plate.9	4	4	t	1	11.12222222	4.31	2900-TO3 165 DR 10Jun2015 Plate 9A.csv
CEETOX_H295R_PROG	Progesterone	CI-1044	NOCAS_47291	100.0999984741211	mM	26Mar2014.Plate.10	4	5	t	1	11.12222222	1.9	2900-100644 TO3 DR 26Mar2014 Plate 10_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	CI-1044	NOCAS_47291	100.0999984741211	mM	10Jun2015.Plate.9	4	5	t	1	11.12222222	4.73	2900-TO3 165 DR 10Jun2015 Plate 9A.csv
CEETOX_H295R_PROG	Progesterone	CI-1044	NOCAS_47291	100.0999984741211	mM	26Mar2014.Plate.10	3	5	t	1	33.36666667	2.04	2900-100644 TO3 DR 26Mar2014 Plate 10_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	CI-1044	NOCAS_47291	100.0999984741211	mM	26Mar2014.Plate.10	3	4	t	1	33.36666667	1.8	2900-100644 TO3 DR 26Mar2014 Plate 10_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	CI-1044	NOCAS_47291	100.0999984741211	mM	10Jun2015.Plate.9	3	5	t	1	33.36666667	7.95	2900-TO3 165 DR 10Jun2015 Plate 9A.csv
CEETOX_H295R_PROG	Progesterone	CI-1044	NOCAS_47291	100.0999984741211	mM	10Jun2015.Plate.9	3	4	t	1	33.36666667	7.56	2900-TO3 165 DR 10Jun2015 Plate 9A.csv
CEETOX_H295R_PROG	Progesterone	CI-1044	NOCAS_47291	100.0999984741211	mM	26Mar2014.Plate.10	2	4	t	1	100.1	1.76	2900-100644 TO3 DR 26Mar2014 Plate 10_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	CI-1044	NOCAS_47291	100.0999984741211	mM	10Jun2015.Plate.9	2	4	t	1	100.1	6.84	2900-TO3 165 DR 10Jun2015 Plate 9A.csv
CEETOX_H295R_PROG	Progesterone	CI-1044	NOCAS_47291	100.0999984741211	mM	26Mar2014.Plate.10	2	5	t	1	100.1	1.83	2900-100644 TO3 DR 26Mar2014 Plate 10_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	CI-1044	NOCAS_47291	100.0999984741211	mM	10Jun2015.Plate.9	2	5	t	1	100.1	7.14	2900-TO3 165 DR 10Jun2015 Plate 9A.csv
CEETOX_H295R_PROG	Progesterone	Cinmethylin	87818-31-3	100	mM	20130320.Plate.5	7	10	t	1	0.411522634	0.56	DH_ToxCast_1 CR 20130320 Plate 5.csv
CEETOX_H295R_PROG	Progesterone	Cinmethylin	87818-31-3	100	mM	20130320.Plate.5	7	11	t	1	0.411522634	0.43	DH_ToxCast_1 CR 20130320 Plate 5.csv
CEETOX_H295R_PROG	Progesterone	Cinmethylin	87818-31-3	100	mM	20130320.Plate.5	6	10	t	1	1.234567901	0.56	DH_ToxCast_1 CR 20130320 Plate 5.csv
CEETOX_H295R_PROG	Progesterone	Cinmethylin	87818-31-3	100	mM	20130320.Plate.5	6	11	t	1	1.234567901	0.46	DH_ToxCast_1 CR 20130320 Plate 5.csv
CEETOX_H295R_PROG	Progesterone	Cinmethylin	87818-31-3	100	mM	20130320.Plate.5	5	11	t	1	3.703703704	0.41	DH_ToxCast_1 CR 20130320 Plate 5.csv
CEETOX_H295R_PROG	Progesterone	Cinmethylin	87818-31-3	100	mM	20130320.Plate.5	5	10	t	1	3.703703704	0.46	DH_ToxCast_1 CR 20130320 Plate 5.csv
CEETOX_H295R_PROG	Progesterone	Cinmethylin	87818-31-3	100	mM	20130320.Plate.5	4	11	t	1	11.11111111	0.37	DH_ToxCast_1 CR 20130320 Plate 5.csv
CEETOX_H295R_PROG	Progesterone	Cinmethylin	87818-31-3	100	mM	20130320.Plate.5	4	10	t	1	11.11111111	0.42	DH_ToxCast_1 CR 20130320 Plate 5.csv
CEETOX_H295R_PROG	Progesterone	Cinmethylin	87818-31-3	100	mM	20130320.Plate.5	3	11	t	1	33.33333333	0.27	DH_ToxCast_1 CR 20130320 Plate 5.csv
CEETOX_H295R_PROG	Progesterone	Cinmethylin	87818-31-3	100	mM	20130320.Plate.5	3	10	t	1	33.33333333	0.34	DH_ToxCast_1 CR 20130320 Plate 5.csv
CEETOX_H295R_PROG	Progesterone	Cinmethylin	87818-31-3	100	mM	20130320.Plate.5	2	10	t	1	100	0.27	DH_ToxCast_1 CR 20130320 Plate 5.csv
CEETOX_H295R_PROG	Progesterone	Cinmethylin	87818-31-3	100	mM	20130320.Plate.5	2	11	t	1	100	0.27	DH_ToxCast_1 CR 20130320 Plate 5.csv
CEETOX_H295R_PROG	Progesterone	CJ-013790	179465-71-5	99.9000015258789	mM	10Jun2015.Plate.15	7	4	t	1	0.041	1.24	2900-TO3 165 DR 10Jun2015 Plate 15A.csv
CEETOX_H295R_PROG	Progesterone	CJ-013790	179465-71-5	99.9000015258789	mM	10Jun2015.Plate.15	7	5	t	1	0.041	1.15	2900-TO3 165 DR 10Jun2015 Plate 15A.csv
CEETOX_H295R_PROG	Progesterone	CJ-013790	179465-71-5	99.9000015258789	mM	10Jun2015.Plate.15	6	5	t	1	0.123333333	1.35	2900-TO3 165 DR 10Jun2015 Plate 15A.csv
CEETOX_H295R_PROG	Progesterone	CJ-013790	179465-71-5	99.9000015258789	mM	10Jun2015.Plate.15	6	4	t	1	0.123333333	1.29	2900-TO3 165 DR 10Jun2015 Plate 15A.csv
CEETOX_H295R_PROG	Progesterone	CJ-013790	179465-71-5	99.9000015258789	mM	10Jun2015.Plate.15	5	5	t	1	0.37	1.41	2900-TO3 165 DR 10Jun2015 Plate 15A.csv
CEETOX_H295R_PROG	Progesterone	CJ-013790	179465-71-5	99.9000015258789	mM	10Jun2015.Plate.15	5	4	t	1	0.37	1.41	2900-TO3 165 DR 10Jun2015 Plate 15A.csv
CEETOX_H295R_PROG	Progesterone	CJ-013790	179465-71-5	99.9000015258789	mM	10Jun2015.Plate.15	4	5	t	1	1.11	1.4	2900-TO3 165 DR 10Jun2015 Plate 15A.csv
CEETOX_H295R_PROG	Progesterone	CJ-013790	179465-71-5	99.9000015258789	mM	10Jun2015.Plate.15	4	4	t	1	1.11	1.45	2900-TO3 165 DR 10Jun2015 Plate 15A.csv
CEETOX_H295R_PROG	Progesterone	CJ-013790	179465-71-5	99.9000015258789	mM	10Jun2015.Plate.15	3	5	t	1	3.33	1.64	2900-TO3 165 DR 10Jun2015 Plate 15A.csv
CEETOX_H295R_PROG	Progesterone	CJ-013790	179465-71-5	99.9000015258789	mM	10Jun2015.Plate.15	3	4	t	1	3.33	1.91	2900-TO3 165 DR 10Jun2015 Plate 15A.csv
CEETOX_H295R_PROG	Progesterone	CJ-013790	179465-71-5	99.9000015258789	mM	10Jun2015.Plate.15	2	4	t	1	9.99	1	2900-TO3 165 DR 10Jun2015 Plate 15A.csv
CEETOX_H295R_PROG	Progesterone	CJ-013790	179465-71-5	99.9000015258789	mM	10Jun2015.Plate.15	2	5	t	1	9.99	1.23	2900-TO3 165 DR 10Jun2015 Plate 15A.csv
CEETOX_H295R_PROG	Progesterone	Cladribine	4291-63-8	100	mM	02Apr2014.Plate.23	7	8	t	1	0.411522634	0.14142135623731	2900-100644 TO3 DR 02Apr2014 Plate 23_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Cladribine	4291-63-8	100	mM	02Apr2014.Plate.23	7	9	t	1	0.411522634	0.14142135623731	2900-100644 TO3 DR 02Apr2014 Plate 23_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Cladribine	4291-63-8	100	mM	02Apr2014.Plate.23	6	8	t	1	1.234567901	0.14142135623731	2900-100644 TO3 DR 02Apr2014 Plate 23_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Cladribine	4291-63-8	100	mM	02Apr2014.Plate.23	6	9	t	1	1.234567901	0.14142135623731	2900-100644 TO3 DR 02Apr2014 Plate 23_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Cladribine	4291-63-8	100	mM	02Apr2014.Plate.23	5	9	t	1	3.703703704	0.14142135623731	2900-100644 TO3 DR 02Apr2014 Plate 23_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Cladribine	4291-63-8	100	mM	02Apr2014.Plate.23	5	8	t	1	3.703703704	0.14142135623731	2900-100644 TO3 DR 02Apr2014 Plate 23_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Cladribine	4291-63-8	100	mM	02Apr2014.Plate.23	4	9	t	1	11.11111111	0.14142135623731	2900-100644 TO3 DR 02Apr2014 Plate 23_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Cladribine	4291-63-8	100	mM	02Apr2014.Plate.23	4	8	t	1	11.11111111	0.14142135623731	2900-100644 TO3 DR 02Apr2014 Plate 23_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Cladribine	4291-63-8	100	mM	02Apr2014.Plate.23	3	8	t	1	33.33333333	0.14142135623731	2900-100644 TO3 DR 02Apr2014 Plate 23_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Cladribine	4291-63-8	100	mM	02Apr2014.Plate.23	3	9	t	1	33.33333333	0.14142135623731	2900-100644 TO3 DR 02Apr2014 Plate 23_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Cladribine	4291-63-8	100	mM	02Apr2014.Plate.23	2	8	t	1	100	0.14142135623731	2900-100644 TO3 DR 02Apr2014 Plate 23_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Cladribine	4291-63-8	100	mM	02Apr2014.Plate.23	2	9	t	1	100	0.14142135623731	2900-100644 TO3 DR 02Apr2014 Plate 23_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Clodinafop-propargyl	105512-06-9	100	mM	26Mar2014.Plate.1	7	10	t	1	0.411522634	0.6	2900-100644 TO3 DR 26Mar2014 Plate 1_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Clodinafop-propargyl	105512-06-9	100	mM	26Mar2014.Plate.1	7	11	t	1	0.411522634	0.56	2900-100644 TO3 DR 26Mar2014 Plate 1_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Clodinafop-propargyl	105512-06-9	100	mM	26Mar2014.Plate.1	6	10	t	1	1.234567901	0.63	2900-100644 TO3 DR 26Mar2014 Plate 1_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Clodinafop-propargyl	105512-06-9	100	mM	26Mar2014.Plate.1	6	11	t	1	1.234567901	0.63	2900-100644 TO3 DR 26Mar2014 Plate 1_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Clodinafop-propargyl	105512-06-9	100	mM	26Mar2014.Plate.1	5	11	t	1	3.703703704	0.82	2900-100644 TO3 DR 26Mar2014 Plate 1_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Clodinafop-propargyl	105512-06-9	100	mM	26Mar2014.Plate.1	5	10	t	1	3.703703704	0.78	2900-100644 TO3 DR 26Mar2014 Plate 1_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Clodinafop-propargyl	105512-06-9	100	mM	26Mar2014.Plate.1	4	10	t	1	11.11111111	1.09	2900-100644 TO3 DR 26Mar2014 Plate 1_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Clodinafop-propargyl	105512-06-9	100	mM	26Mar2014.Plate.1	4	11	t	1	11.11111111	1.07	2900-100644 TO3 DR 26Mar2014 Plate 1_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Clodinafop-propargyl	105512-06-9	100	mM	26Mar2014.Plate.1	3	10	t	1	33.33333333	1.42	2900-100644 TO3 DR 26Mar2014 Plate 1_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Clodinafop-propargyl	105512-06-9	100	mM	26Mar2014.Plate.1	3	11	t	1	33.33333333	1.39	2900-100644 TO3 DR 26Mar2014 Plate 1_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Clodinafop-propargyl	105512-06-9	100	mM	26Mar2014.Plate.1	2	10	t	1	100	1.67	2900-100644 TO3 DR 26Mar2014 Plate 1_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Clodinafop-propargyl	105512-06-9	100	mM	26Mar2014.Plate.1	2	11	t	1	100	1.78	2900-100644 TO3 DR 26Mar2014 Plate 1_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Clomazone	81777-89-1	100	mM	20130320.Plate.14	7	9	t	1	0.411522634	0.36	DH_ToxCast_1 CR 20130320 Plate 14.csv
CEETOX_H295R_PROG	Progesterone	Clomazone	81777-89-1	100	mM	20130320.Plate.14	7	8	t	1	0.411522634	0.41	DH_ToxCast_1 CR 20130320 Plate 14.csv
